,DEPARTAMENTO,DISTRITO,DOSIS2,POBLACION,INDICE
0,MADRE DE DIOS,FITZCARRALD,435,1084,40.13
1,MADRE DE DIOS,IBERIA,3854,5314,72.53
2,MADRE DE DIOS,INAMBARI,5170,11810,43.78
3,MADRE DE DIOS,IÑAPARI,1466,1624,90.27
4,MADRE DE DIOS,LABERINTO,1026,5895,17.4
5,MADRE DE DIOS,LAS PIEDRAS,4203,9482,44.33
6,MADRE DE DIOS,MADRE DE DIOS,3662,6272,58.39
7,MADRE DE DIOS,MANU,1459,2541,57.42
8,MADRE DE DIOS,TAHUAMANU,1771,2798,63.3
9,MADRE DE DIOS,TAMBOPATA,51168,87510,58.47
